Manholes 756
ID X Y Z Inflow
1612 3125 9875 3.7910489984 0.255838142709
1613 3375 9875 2.6889792944 0.242423449913
1614 3625 9875 3.1291174816 0.000000000083707151
1615 3875 9875 9.148139744 0.188531698591999
1616 4125 9875 17.429841824 0.108725960807999
1617 4375 9875 22.3363344959999 0.135347363761999
1618 4625 9875 21.734986176 0.193923480906
1619 4875 9875 28.36365384 0.0496728778339999
1620 5125 9875 32.164692672 0.26372489694
1621 5375 9875 32.3441265439999 0.0536033906436
1622 5625 9875 33.448420144 0.0388783933739
1624 6125 9875 43.479374768 0.668382727618999
1625 6375 9875 41.367998432 0.0873900691814999
1626 6625 9875 36.187420256 0.0646858597245
1646 1375 10125 1.0002208672 0.108532159462999
1647 1625 10125 2.3389927504 0.853378963505
1648 1875 10125 2.7859380064 1.15800204675
1649 2125 10125 3.2072908768 0.0398826480386999
1650 2375 10125 5.51249772 0.0125901505781999
1651 2625 10125 11.7033687648 0.314363256399
1652 2875 10125 10.97776956 0.509015924374
1653 3125 10125 4.7480399552 0.586328875702999
1654 3375 10125 2.4532124032 0.36862919245
1655 3625 10125 3.202745488 0.489089111491999
1656 3875 10125 5.499889192 0.26119166952
1657 4125 10125 9.229789928 0.117473300948
1658 4375 10125 12.7074746847999 0.0595197148076
1659 4625 10125 17.836016816 0.0225597271932
1660 4875 10125 26.5058323039999 0.0218905675088
1661 5125 10125 31.608610064 0.126827823292999
1662 5375 10125 37.964756608 0.0828706336017999
1663 5625 10125 37.65163504 0.117918492297
1664 5875 10125 42.813066816 0.110369006408
1665 6125 10125 42.125386624 0.976953025238
1688 1625 10375 1.66100836 0.959543771067999
1689 1875 10375 2.2907109488 0.592517849125999
1690 2125 10375 3.261755608 0.00229
1691 2375 10375 11.4377735232 0.0201524471689
1692 2625 10375 21.3974874879999 0.0109209068871999
1693 2875 10375 11.4926530752 0.0653361422091
1694 3125 10375 3.2309465024 0.488240188056
1695 3375 10375 2.2597688848 0.512883941374999
1696 3625 10375 3.096102192 0.658352273827999
1697 3875 10375 12.1137477904 0.129696308246999
1698 4125 10375 13.6115109408 0.0410790072584999
1699 4375 10375 21.418948512 0.0982084428209
1700 4625 10375 23.1103342719999 0.00723229906608
1702 5125 10375 35.241862032 0.0698423245796
1703 5375 10375 41.174515264 0
1704 5625 10375 42.887442512 0
1705 5875 10375 43.4254193439999 0.185322043449999
1706 6125 10375 37.540247072 1.30717731927999
1707 6375 10375 30.7929476 0.526870436045
1708 6625 10375 26.665075216 0.140257631989
1726 875 10625 1.159140712 0.00585549371346
1727 1125 10625 1.1478344384 0.035051374289
1728 1375 10625 1.4127681872 0.0106714292943999
1729 1625 10625 1.9006539952 0.0283213806012
1730 1875 10625 3.3667003008 0
1731 2125 10625 11.9158830671999 0.0470482874866
1732 2375 10625 22.644782736 0.0433050521978
1733 2625 10625 19.5369173919999 0.185009324303999
1734 2875 10625 9.53363721919999 0.156092188397
1735 3125 10625 3.6937584048 0.0477418338007
1736 3375 10625 3.8911855248 0.305661986645
1737 3625 10625 6.327779072 0.197663987418999
1738 3875 10625 18.5657184 0.0313165148928
1739 4125 10625 23.6079762399999 0.0503290013657
1740 4375 10625 26.038062896 0.113033557033999
1741 4625 10625 28.9148531519999 0.0213898194145
1743 5125 10625 38.2059956319999 0.0342921091481
1744 5375 10625 43.254958512 0
1745 5625 10625 45.92290656 0
1746 5875 10625 46.8798158079999 0.162952962531999
1747 6125 10625 38.9064452479999 0.0386726255733999
1748 6375 10625 29.320650256 0.173805251222
1765 375 10875 1.17844774286 0.00492821391744
1766 625 10875 1.740243648 0.0891236704718999
1767 875 10875 1.9963872144 0.123001505584
1768 1125 10875 1.9812034896 0.0142566015885
1769 1375 10875 2.28840412 0
1770 1625 10875 1.960529552 0
1771 1875 10875 2.0367419872 0.0172058864064999
1780 4125 10875 21.5034802399999 0.00529504280425
1781 4375 10875 28.529299536 0.0655980780656999
1782 4625 10875 37.430676736 0.00233
1784 5125 10875 39.589018848 0.0180856246222
1785 5375 10875 44.4062404319999 0.0984949126678999
1786 5625 10875 47.517597008 0.00001
1787 5875 10875 46.2286400639999 0.0971212984099999
1788 6125 10875 37.5040135839999 0.0364978905794
1789 6375 10875 29.814022624 0.00742626315823
1806 375 11125 8.70833831373 0.0500317561467999
1807 625 11125 6.3040495088 0.036517571828
1810 1375 11125 2.1757734688 0
1811 1625 11125 2.0471356992 0
1822 4375 11125 33.911660368 0.00619
1823 4625 11125 41.386366848 0.00595
1851 1375 11375 2.4876060672 0
1863 4375 11375 36.873431664 0.00546
1864 4625 11375 41.088972048 0.00565
1866 5125 11375 44.760207536 0.538127731193
1867 5375 11375 46.068699424 0.774798554419999
1901 3625 11625 6.8394109632 0.0211644895553
1904 4375 11625 39.6148847039999 0.00625
1905 4625 11625 41.5198842719999 0.00625
1907 5125 11625 47.2557518879999 0.259491185909
1908 5375 11625 46.3709184 1.01396243354
1942 3625 11875 7.5517509664 0.0188074292842
1945 4375 11875 31.7193014399999 0.00603
1946 4625 11875 39.326835248 0.00625
1948 5125 11875 47.839325856 0.0164368914157
1949 5375 11875 45.5928827199999 1.20716922853999
1983 3625 12125 8.95310760319999 0.0247183020965
1984 3875 12125 11.833519376 0.238826815051
1985 4125 12125 19.102585888 0.299993333123
1986 4375 12125 30.4682979839999 0.0163258033938
1987 4625 12125 38.92012616 0.00503
1990 5375 12125 43.560083312 0.779529115972999
2023 3375 12375 6.8332864176 0.0261527657094
2024 3625 12375 10.4759752608 0.00709643440469
2025 3875 12375 17.55821488 0.307202667496999
2026 4125 12375 28.6672902239999 0.536206487917
2027 4375 12375 32.391350944 0.218222916012
2028 4625 12375 44.3781014879999 0.00625
2064 3375 12625 10.7173988596999 0.00459467939251
2065 3625 12625 13.2494888078 0.00585450753571
2066 3875 12625 26.3680437137 0.00425916318767
2067 4125 12625 35.916794525 0.0149941376191
2068 4375 12625 36.711151761 0.163882242966999
2069 4625 12625 46.2769310504 0.00628949023669
1066 0 6625 1.619120934 -539.911042857489
Sections 755
v1 v2 slope intercept
1176 1218 11536 0.409104885942522
316 356 55087 0.658312545373337
317 276 9845 0.91073366560808
315 356 28566 0.540993881135507
318 276 119134 0.68921759872856
319 277 22378 0.757045988391213
1726 1727 93620 0.410869600188994
958 918 72954 0.594142925363048
959 919 122786 0.388962550680406
954 912 96019 0.906668887537816
955 913 59538 0.208853601936902
956 914 15769 0.341436081302143
957 999 123227 0.619989558353567
950 909 180862 0.777764974591132
951 909 182121 0.774597257764515
952 910 148884 0.336999002978227
850 890 92162 0.195394983713958
1448 1406 14965 0.0409157708051262
1449 1407 165948 0.325323474458115
1446 1406 31510 0.857371632380168
1447 1406 99341 0.143399095614751
1624 1582 52400 0.268793843305593
1625 1626 25328 0.748588339015526
1620 1580 137769 0.287793090969834
1621 1580 7803 0.968602471126835
1622 1580 57333 0.853833278409781
796 795 100697 0.0688295472363496
797 796 18379 0.98945341563472
798 757 79660 0.522871130689694
799 757 12151 0.913670188197977
1506 1507 189692 0.933029924373174
559 599 127646 0.417592460758927
1158 1198 6999 0.848046142329703
1159 1201 117617 0.737359989816553
1122 1163 183268 0.478799434918661
1121 1163 46125 0.0403545151766718
1120 1162 173253 0.554314721067632
947 948 177645 0.582641988549008
1541 1499 29481 0.675481094957982
1540 1498 37479 0.968566903928106
1543 1501 24002 0.336976784789541
198 197 172472 0.178319424498429
1949 1990 40754 0.144529500810086
1948 1990 118003 0.648269801403335
1945 1985 37713 0.729629789965883
1946 1986 175875 0.0344521450099825
1942 1901 33337 0.952374974764766
930 929 160945 0.668770006837145
1096 1137 14462 0.849896516601071
1767 1727 168503 0.577209514189499
1766 1726 182174 0.767863458985755
1093 1051 193502 0.00634876098271697
1092 1091 30640 0.0544807681328008
1091 1131 130943 0.543374858318926
1090 1131 150251 0.5738821509694
1769 1727 76093 0.828352044509178
1768 1727 15111 0.803384241213869
931 930 26284 0.938791334820563
1383 1341 58906 0.512301807746297
1382 1340 10407 0.918722115631023
1381 1339 181581 0.428040035748875
1380 1339 184759 0.693117940828447
1385 1386 190854 0.912938056622827
1384 1342 143689 0.528923091663175
1168 1169 125675 0.301305272696991
236 235 193136 0.573537729365454
1162 1163 149041 0.855824392390737
1161 1203 96781 0.838960858190024
1167 1166 159870 0.574514478958581
1166 1165 60750 0.175748636788325
1164 1165 27688 0.493140107185979
1369 1327 179893 0.137077270102265
1363 1364 185078 0.891816021881032
1366 1365 145665 0.672987019087137
763 721 20121 0.205932890435575
762 721 4524 0.750822824535533
760 718 196314 0.457681489177758
767 725 188151 0.523422183246587
766 724 52066 0.783644227878304
765 724 177895 0.484397836295498
764 724 73095 0.561269062736996
1135 1177 68102 0.646091776768391
970 1010 132904 0.29066997599748
971 929 107099 0.657043718548349
1784 1743 153631 0.562765513385374
1214 1254 113035 0.151599761780652
998 999 56512 0.749249193749921
999 959 191247 0.895972629967952
990 948 136963 0.452444376207233
991 950 141904 0.762963236109696
992 950 108855 0.428478428906499
993 951 20124 0.359421709032725
994 954 108006 0.748093489926762
995 955 104122 0.0969353989831448
996 955 126612 0.145754585911921
997 955 113278 0.978102114180943
478 477 110551 0.405046333745513
1174 1173 158158 0.92437531276396
1175 1174 11842 0.786884764977592
648 647 148276 0.965072325863258
1177 1218 110043 0.991896762736551
649 648 10441 0.561216403774834
1170 1169 33866 0.6106806356458
1171 1131 110093 0.439914827652762
1172 1131 87657 0.730890513891791
1173 1131 9926 0.0429990122057404
1076 1036 195645 0.46629236097539
1424 1382 64952 0.631233210465504
1422 1381 189023 0.791580438339427
1423 1381 92351 0.933744180461858
1420 1380 181324 0.833217269079895
1421 1381 82292 0.0800818433635265
1770 1728 62935 0.646436075295002
1771 1729 19460 0.279494577528714
646 686 124678 0.260167441872807
647 687 90747 0.450987435634836
1378 1338 103211 0.0308800374586896
1379 1339 145947 0.968988423572341
570 528 102004 0.165723394410876
571 529 163031 0.340543839328996
1372 1330 10574 0.203739913389209
1373 1331 104724 0.118580893250136
1370 1328 109805 0.78005243395615
1371 1329 34960 0.823994633897578
1376 1336 172266 0.218428153007374
1377 1336 33848 0.162326428179177
1374 1332 25248 0.577397936811399
1375 1335 102826 0.510256528262052
1088 1130 153715 0.4314807283153
1089 1131 182220 0.087393950188972
1080 1122 17032 0.336219696260807
1081 1123 145004 0.0399399165321944
1082 1123 70438 0.389961561661269
1083 1123 56745 0.955415446837203
1084 1124 112411 0.106239073527169
1085 1125 43625 0.102722605881763
1086 1126 23630 0.546099929771759
1087 1127 172572 0.378659584578648
684 683 148275 0.970847346545525
687 686 75822 0.796993393818328
680 639 59820 0.033051135461976
681 639 117154 0.388530724426247
683 641 48883 0.783608542688904
193 235 3181 0.698967599279786
194 235 54931 0.176952364283275
195 235 21538 0.383573338044818
197 196 121661 0.247564930024028
758 717 101166 0.369169198222826
757 717 3370 0.0633802861797333
362 402 80093 0.378760362148352
361 319 5805 0.865632935362951
360 318 68621 0.303884106983671
1109 1067 33398 0.958675104545248
968 1009 115290 0.771146675253584
965 924 133736 0.539128451506835
964 924 57015 0.889284947706804
967 1009 65879 0.61871470555159
966 924 82618 0.0698986287797042
961 920 11933 0.349664850377407
960 918 181749 0.354240586158416
963 1003 183328 0.906961564918889
962 920 176407 0.442332757968054
989 948 167459 0.337256409894178
988 948 86253 0.447684941851334
987 947 191062 0.20265185528061
986 1026 100355 0.165070800817967
1566 1567 133827 0.886371976273297
1565 1605 40090 0.204814512546532
1564 1605 70335 0.813491594841588
1563 1562 127902 0.690723867046482
1569 1568 138334 0.880804131277124
1568 1567 155284 0.347994453319562
1419 1377 11019 0.306144012066801
1418 1377 63275 0.215386410371238
1983 2023 151889 0.933883095962337
1985 1984 147048 0.639959680659067
1984 1942 67123 0.899419258093179
1987 1986 38577 0.603349214264769
1986 1985 71358 0.226435627081745
239 197 41146 0.631747998466522
238 196 157292 0.253525297617468
569 527 144902 0.96906596092635
568 526 174177 0.691324417620917
561 601 97868 0.0296234620313509
560 559 42486 0.80670270525116
563 603 151198 0.929528548079782
562 602 60784 0.024391409219843
565 524 43208 0.00608066071851698
564 524 106476 0.427333002797022
567 525 167416 0.870265249435347
566 524 15878 0.28411675989407
1342 1341 137986 0.251612935152678
1341 1299 88773 0.74193905448902
1340 1298 133499 0.579309917516312
1748 1708 157089 0.399704350343856
237 196 127502 0.421729964408002
1743 1702 60030 0.795417063009746
1741 1699 187002 0.997882744248791
1740 1698 34732 0.415713800151396
1747 1748 199919 0.803421879305721
1746 1788 169995 0.865896268213846
1745 1703 181973 0.645746629080406
1744 1702 198271 0.184675477907426
1788 1748 10088 0.0181492284111767
525 483 175284 0.914021539011586
524 482 72451 0.844776294518291
528 486 77324 0.862473792151844
115 156 3807 0.54726553034682
357 356 174546 0.678412362500199
358 316 54893 0.63292541970723
359 317 16541 0.382053227853424
1405 1365 147985 0.584219700068469
1578 1618 67049 0.569733237074185
1579 1539 31262 0.524043529768574
1570 1571 116318 0.0818570487382498
1572 1571 111218 0.0261646595203936
1573 1613 184328 0.0614986766134846
1574 1614 181892 0.418573844123454
1575 1615 49468 0.251303441333727
1576 1616 94437 0.298682551573739
1577 1618 73269 0.453329013433853
1193 1235 129768 0.382962270630809
1196 1238 121703 0.821520791213982
1197 1239 179900 0.265768901962385
1194 1235 24868 0.707934422813284
1195 1235 81319 0.923131971415379
1198 1239 24342 0.58123433504193
1199 1239 68087 0.286608685773131
1156 1198 171652 0.360401470526599
1157 1198 160935 0.796259944084745
1154 1196 132615 0.781426615969158
1155 1197 176163 0.0841681161840444
1152 1193 185609 0.943579810228442
1153 1193 1390 0.506888023399842
1151 1150 100788 0.682988818727018
640 599 98160 0.397956253316578
641 599 75937 0.506897921933423
643 601 197202 0.00790884778257062
644 684 91357 0.421182209612846
645 686 148031 0.630517377719303
233 234 93348 0.395424613669276
234 235 88992 0.523720668231993
808 766 149422 0.373968896494167
1117 1157 175649 0.0561358080425842
1211 1253 141469 0.440460445364941
1210 1169 13511 0.964604394735908
1213 1253 48018 0.623657085828493
1212 1253 159720 0.439141570166253
1215 1173 167828 0.429411101330065
1217 1218 19816 0.680496837511752
1116 1157 43967 0.656870540323663
1699 1657 115135 0.158677718082718
1698 1656 145790 0.527467845558069
1697 1696 16840 0.130832570124773
1696 1695 143506 0.47291210862327
1691 1649 150389 0.298040960278773
1690 1689 112472 0.384563291110935
1693 1694 165937 0.49805525720831
1505 1464 175787 0.392284626300602
1504 1464 137670 0.92515926059063
1501 1459 127860 0.483559801675528
1500 1458 3559 0.199485330482172
1503 1461 127487 0.356092549918091
1502 1460 21016 0.933525661848397
1325 1365 137134 0.468119292038356
1324 1365 86351 0.956298953033997
1327 1286 160434 0.0348644398354306
1326 1366 185971 0.388927423310103
1323 1365 121173 0.849916386907069
1322 1364 169128 0.121634741044385
1329 1287 103075 0.96441392293746
1328 1286 16687 0.85563182018842
1692 1650 199169 0.0208543077441314
1039 999 32248 0.0855157783375984
1038 998 143447 0.00494622377577414
437 477 163035 0.739617917616652
1031 1030 130406 0.0368934890018009
1030 988 99340 0.441533111643566
439 397 99136 0.215303005198678
438 437 137864 0.753264867742606
1035 995 70758 0.520618962446753
1034 994 27698 0.726795121454532
1037 997 34039 0.0724888475193025
1036 995 165771 0.988298850010652
1694 1695 56302 0.0301835241565171
727 767 20006 0.629813430259523
725 683 47577 0.962837398733214
724 683 185237 0.760359841379066
720 678 120564 0.984865650588138
728 686 122858 0.622689549383068
611 569 56348 0.179171906896133
2024 2023 159745 0.202425244832419
610 568 141872 0.463578594865576
1732 1690 8228 0.739397099065562
1733 1734 136103 0.0229100269882008
1730 1688 21780 0.0440274942908578
1731 1771 196951 0.41517726594709
1736 1695 85433 0.0464842960774569
1737 1695 117210 0.418416663232307
1734 1694 72743 0.679133816040537
1735 1695 136931 0.659447963669848
882 840 117953 0.910805604713244
883 842 50976 0.373680794784397
880 879 199957 0.471329090819743
881 839 193501 0.0663450287948946
886 927 114777 0.0789844903314594
887 927 62738 0.11247874298778
888 928 17596 0.674335093613062
889 929 10880 0.553081782092075
1287 1246 68896 0.302766421775329
398 356 164045 0.787977187881639
399 357 107312 0.417127811282666
1202 1244 20530 0.0990098447900214
1203 1245 131824 0.494896083891295
1200 1240 18139 0.426155134198579
1201 1242 143337 0.895478175798681
1206 1246 60554 0.923446993259603
1207 1165 87177 0.452693143030547
1204 1246 50803 0.30082843841904
1205 1246 144043 0.290698320570375
1208 1166 42563 0.57427991652382
1209 1169 6967 0.0217761289737798
1688 1646 113180 0.663308836950784
1689 1688 78498 0.527714561921441
530 488 8053 0.197192230310722
1336 1295 173174 0.811897057359622
1337 1295 145587 0.789931159817991
1334 1294 112921 0.433578467831041
1335 1295 121673 0.211679429898831
1332 1292 143509 0.303465831334769
1333 1293 146705 0.762567565116481
1330 1288 49250 0.486738974619166
1331 1289 26691 0.444443945015562
1338 1298 87579 0.598290547391185
1339 1298 8444 0.633432973674924
404 444 159715 0.32664760142912
405 404 199185 0.439299307704544
402 442 172417 0.599890878333624
403 443 7564 0.972823244648721
400 358 9716 0.334726448217281
401 442 104515 0.584130465685491
1026 1067 156986 0.273927030414613
1027 1067 105830 0.775129036355184
606 646 113461 0.514517811982249
2067 2025 120889 0.554523639898292
2066 2024 138469 0.0110892446040837
2065 2023 68141 0.111783899606361
2064 2023 76958 0.355574493754841
719 678 106584 0.389416571916404
1130 1131 109680 0.283639863546794
2068 2026 36050 0.665660935448821
1526 1567 118704 0.814789655149068
1133 1091 156619 0.513876834522115
1033 991 45661 0.0742942634237238
1136 1137 43646 0.935729735592531
1032 991 17460 0.333303415690863
769 727 99257 0.839496756663334
768 767 79977 0.721139073080482
891 890 4746 0.626142169617757
890 930 16178 0.538691163389125
879 878 131274 0.976076519744837
878 836 67490 0.542257113664853
873 913 63898 0.646641075157585
872 912 52802 0.749462139397921
877 835 15775 0.490935429383975
876 835 104825 0.0865834613432189
875 835 161294 0.415679351960985
874 833 156565 0.414797463379664
1413 1371 173011 0.108521962103678
1412 1370 84241 0.959465049605417
1411 1369 87863 0.612031547835048
1410 1369 128981 0.946679568733422
1417 1377 50758 0.453303447296959
1416 1376 40067 0.988764479659389
1237 1238 55805 0.382068930900657
1236 1235 75323 0.592989593156063
1415 1373 118675 0.953904905912439
1414 1372 192861 0.305170438897162
1239 1281 33273 0.768511180235222
1238 1239 101081 0.620491161147556
1523 1563 90922 0.5000327010697
1522 1562 47448 0.84064102038593
1521 1562 125328 0.35452028534475
1527 1567 117980 0.611233685044997
1525 1567 27536 0.375005852079833
1524 1483 197409 0.588383476969115
1529 1489 56912 0.793345478516613
1528 1568 127098 0.0249799142297419
1659 1658 23666 0.253320753610143
1658 1657 50505 0.778527548723328
527 485 197451 0.996481483004426
526 484 49645 0.185278044464988
521 561 198692 0.476829650514778
520 560 194265 0.697241711325032
523 482 101272 0.0352510484151797
522 482 182239 0.58986764283362
1651 1609 166890 0.853988300219112
1650 1608 40764 0.898455327004521
1653 1695 189001 0.0884348464675586
1652 1694 2667 0.337256041677732
1655 1695 57268 0.266301041972562
1654 1695 62368 0.0852601579386366
1657 1656 90180 0.0229769000227287
1656 1696 190019 0.545144536360619
1367 1407 63155 0.429943004152007
1787 1788 120163 0.561020510680091
1786 1744 103616 0.956681796963159
1785 1743 89068 0.73843687572237
1782 1740 176548 0.0554323419293026
1781 1780 68750 0.312992510410373
1780 1738 48547 0.763860847184102
1789 1748 36942 0.507250068184151
1013 971 83774 0.343345838925081
1012 970 33288 0.196242648810003
1011 1010 72389 0.189799069994397
1010 1050 87284 0.417339733432937
488 446 198025 0.354082449194736
489 447 85824 0.488001979987607
481 439 113863 0.680089874841872
679 678 127072 0.650322209044394
949 909 92826 0.758565030221019
848 806 74457 0.0419317738611314
849 807 138771 0.305949303128724
846 805 879 0.964402185040841
847 805 108754 0.451380648028543
842 800 158100 0.0607540308702554
843 842 114645 0.781654616543258
840 798 87330 0.653915146577132
280 238 178586 0.42464193267672
282 323 57442 0.598332202149264
1534 1492 57708 0.829792149325708
1535 1493 29493 0.0331046905128645
1536 1494 18499 0.279680730227567
1537 1495 39371 0.84415265010081
1530 1489 121765 0.131202737321312
1531 1489 170900 0.20023019634966
1532 1490 83770 0.413667072913641
1533 1573 194311 0.474075682457492
1538 1498 45957 0.918359787412223
1539 1498 162038 0.374721810832575
1648 1688 66588 0.709200825276945
1647 1646 78484 0.279971813488493
1000 959 159954 0.714450101203437
1001 959 29688 0.975870206760057
1002 961 187875 0.701320265132864
1003 961 152755 0.407862665180271
1004 1003 140641 0.178119716669831
1005 1045 54777 0.957642735468234
1006 966 176606 0.578086732399931
1007 1049 38161 0.2521725669585
1008 1050 137333 0.94451444320096
1009 1050 195253 0.675324583633266
604 644 112146 0.226581151005181
605 645 183458 0.524394262630154
600 599 53569 0.595953112085324
601 559 179123 0.696436490874596
602 601 44288 0.782767852995898
603 602 114843 0.563462800906067
608 568 85870 0.82800192778231
609 568 69154 0.0566559556207862
2028 1986 179732 0.709072494929142
1094 1052 2115 0.651807935835595
275 235 77234 0.253718008631602
1112 1070 193790 0.960692467033224
277 235 186059 0.791163547838042
276 235 159864 0.0784863752334445
1113 1153 139610 0.139050887939385
279 237 103839 0.399683903929822
1456 1457 157417 0.066071360195939
1115 1157 74722 0.894952719568508
1499 1458 47263 0.0916869273148222
1498 1458 137050 0.50104312716072
1493 1451 88135 0.531646298831297
1492 1450 83744 0.936009996771152
1491 1490 31223 0.071245095150358
1490 1448 74179 0.148486868809376
1497 1457 55053 0.863661452367112
1496 1454 81686 0.41767109471194
1495 1453 163963 0.0871174883087313
1494 1452 86528 0.471058383679402
1811 1770 114824 0.194671628639137
1810 1770 74961 0.801409912271221
529 487 165333 0.938110141388293
1822 1780 181332 0.45645289266399
1823 1781 48276 0.703879923484301
1258 1298 20980 0.0447553175655483
1255 1254 77749 0.434782516518961
1254 1253 20467 0.874622180585274
1256 1298 20214 0.540448752653565
1251 1209 29663 0.0181609694151645
1250 1208 139058 0.272669771544071
1252 1253 21253 0.683178442058587
479 437 156299 0.0112289628125192
759 717 182187 0.879531658934993
1075 1033 20893 0.170258314819471
1074 1033 6540 0.887836805043416
1077 1037 108348 0.506090012012588
1070 1028 125537 0.475285011316898
1073 1033 54485 0.295451170469113
1079 1121 58496 0.90336846292098
1078 1038 11751 0.267232542838782
1095 1137 139211 0.896984857429579
1649 1689 77548 0.998286542438569
612 570 195645 0.670542986185076
2027 1985 183207 0.0143640571239433
2026 1984 197517 0.506403725267969
2025 1983 103125 0.870591122858847
972 930 31072 0.285424433590334
72 112 182125 0.88963647793693
910 909 7117 0.519722645570579
913 912 42209 0.28402782094354
914 913 194697 0.284044085678468
915 914 3750 0.810526139694565
916 956 124860 0.439806296478315
917 877 191001 0.454546261436298
918 877 120063 0.0497408954844423
919 877 1455 0.902269668581337
1488 1448 103911 0.238324631898032
1489 1448 163565 0.573647022190078
1484 1483 196249 0.413535848605167
1486 1446 85990 0.909646341085579
1487 1446 103436 0.19501006636025
924 882 177698 0.441677793841099
1806 1765 111251 0.609923256538607
1807 1765 179222 0.791707852078663
1660 1659 51397 0.046286720718424
1661 1660 193858 0.00692119236696831
1662 1661 114963 0.514022359143988
1663 1621 87764 0.452092402490557
1664 1622 59512 0.206402321734892
1665 1707 168826 0.219974500399432
480 439 42686 0.633321724186123
1368 1326 147137 0.147624768609861
1248 1247 101116 0.404884736524132
1249 1208 168701 0.434817444087439
1247 1246 123722 0.430812691326755
1244 1245 13744 0.21825545746413
1245 1246 25189 0.161395195067578
1242 1282 188077 0.896577291703551
1243 1283 93001 0.598945861059139
1240 1281 146953 0.843250105045268
1241 1281 30060 0.391149563348031
442 482 173347 0.299839171144042
443 483 182103 0.66118536169114
440 398 152424 0.669841296170878
441 440 32267 0.937343897138534
446 404 168552 0.707205262718977
447 405 68448 0.692001283318144
444 443 138249 0.301411707563442
445 444 5326 0.960274776719899
1068 1067 182697 0.371901746472598
1069 1028 179965 0.889995198766375
1450 1490 40593 0.43033520306791
1364 1365 36615 0.575523486427521
1118 1159 79925 0.323293789049582
1119 1161 93535 0.383317771573639
1110 1150 152895 0.306783413618419
1111 1070 29753 0.369313754301994
1114 1156 170731 0.640358474258662
114 156 15370 0.383833742940675
837 795 44175 0.122189972080708
836 795 132386 0.918287510598854
835 795 137374 0.767102844721987
839 797 151363 0.101782174709474
838 796 58852 0.371094865341749
907 908 46698 0.308883249098412
906 948 36322 0.207279075520009
908 909 87887 0.121688828824044
1615 1614 67059 0.495263813193124
1614 1654 123087 0.911770897493369
1617 1657 76110 0.745875077712217
1616 1656 22763 0.695618081769082
1611 1571 159953 0.89055643938126
1610 1568 188580 0.448112434418835
1613 1571 39695 0.942050900458224
1612 1571 41843 0.44986357069415
1619 1659 4900 0.572218832533376
1618 1658 94934 0.643864669702181
1585 1626 112593 0.0530417456837334
1584 1626 75087 0.965224298660963
1581 1539 57805 0.480343420077703
1580 1539 179283 0.006900230281223
1583 1541 9459 0.340719486339125
1582 1540 49333 0.82090257198514
948 908 133530 0.143160997809305
1905 1945 105260 0.0569405326861115
1904 1945 68396 0.0262699143321135
1907 1866 33036 0.34526864495677
1908 1866 10417 0.0590495426975266
1729 1728 158739 0.188556811173172
1728 1727 192631 0.861687025291364
1053 1011 40973 0.405010627664867
1052 1010 154362 0.787229667400076
1051 1091 138829 0.130398002817032
1050 1091 31743 0.593339797146715
1056 1096 9502 0.740543763286053
1055 1095 49925 0.459170851716272
1054 1012 18114 0.435801027648405
1299 1298 162794 0.195388446304455
1291 1251 7661 0.53256048719179
1290 1248 104193 0.42448598359892
1293 1253 23342 0.420299485984998
1292 1251 145540 0.884096395075235
1295 1253 198423 0.203638118712919
1294 1253 6913 0.772912617777431
1297 1298 188980 0.759283975201104
1296 1254 192486 0.171260426040054
1129 1169 155899 0.513695579316583
1128 1169 55846 0.0607642296559818
1127 1169 24298 0.44150228264454
1126 1166 20354 0.632862336300428
1125 1165 141506 0.67646120733596
1124 1165 161178 0.826630106984793
1123 1165 57572 0.942219895590815
639 599 54384 0.716684936323491
2069 2027 112130 0.643071315893091
607 647 47833 0.751927513854112
519 477 157600 0.711961268499787
1462 1422 18232 0.685501611629696
1463 1423 63885 0.391969620763371
1460 1418 68827 0.91023278645622
1461 1419 154744 0.159403049456503
1466 1507 94384 0.264784253578504
1464 1423 5415 0.781875386330515
1465 1423 104456 0.869477382178622
1867 1866 133325 0.509983665482932
1864 1822 1055 0.25971160686703
1863 1822 65743 0.816524316800447
809 767 105324 0.281694698946448
800 758 182094 0.640929421466552
806 765 71851 0.964338629504286
807 765 156943 0.812893249860747
805 763 20878 0.698555994606514
1606 1646 121956 0.701325906897878
1607 1647 17027 0.446546502266103
1604 1646 58344 0.132196203505587
1605 1646 142929 0.0413746223253644
1608 1567 135818 0.489819737821811
1609 1567 72167 0.215992277746731
1738 1696 91163 0.568572769637095
1739 1697 136704 0.391268628893392
1048 1090 19750 0.691909622534853
1049 1091 79897 0.100769325127853
1044 1002 187478 0.510963462297799
1045 1003 120048 0.00623544215867144
1046 1086 185681 0.726770627218218
1047 1089 46543 0.296055285130291
1040 1000 31010 0.704640592087383
1041 1001 173969 0.823355837637179
1042 1001 67753 0.37375393829656
1043 1001 101044 0.224424661856597
1288 1246 125484 0.168266480857701
1289 1247 133521 0.776825843992115
1282 1323 1780 0.773666375254113
1283 1323 114457 0.165994288795674
1281 1323 37672 0.598109503616803
1286 1246 164390 0.967192697698357
1284 1324 154458 0.85588342291617
1285 1245 1659 0.459303120090823
113 112 77995 0.493005386762527
116 156 139788 0.866813700813313
486 444 111879 0.304233289804758
487 445 145536 0.358065047034527
484 483 19610 0.903711804462486
485 443 156997 0.31008633405167
482 440 176476 0.252838910068527
483 482 16977 0.286660789872464
154 196 39932 0.109498372075185
